@RELATION LeagueofLegends

@ATTRIBUTE gamelength numeric
@ATTRIBUTE gold numeric
@ATTRIBUTE kills numeric
@ATTRIBUTE inhibitors numeric
@ATTRIBUTE towers numeric
@ATTRIBUTE dragons numeric
@ATTRIBUTE barons numeric
@ATTRIBUTE heralds numeric
@ATTRIBUTE class {'yes','no'}
@data
29,56272,15,2,11,4,1,1,yes
29,41106,2,0,2,0,0,0,no
49,84573,16,1,7,2,2,1,no
49,86099,21,2,9,4,1,0,yes
41,72211,13,3,10,4,1,1,yes
41,59007,4,0,1,1,0,0,no
52,88807,11,1,5,2,2,0,no
52,94616,15,3,10,3,1,1,yes
37,66723,17,5,11,2,2,0,yes
37,55834,7,0,2,2,0,0,no
37,69085,15,2,11,2,1,0,yes
37,51702,1,0,2,1,0,1,no
31,43957,7,0,2,1,0,0,no
31,56319,17,2,10,3,1,1,yes
56,97983,15,3,10,3,2,0,yes
56,95537,14,1,7,3,2,0,no
43,73912,14,2,10,5,1,1,yes
43,64969,9,0,2,1,0,0,no
37,66125,16,1,10,4,1,0,yes
37,55309,7,0,1,0,0,0,no
33,50227,11,0,3,0,0,0,no
33,61863,18,2,10,3,1,0,yes
44,68070,13,0,3,2,0,0,no
44,74432,19,2,10,3,2,1,yes
37,61384,4,0,7,3,1,0,no
37,65836,8,2,10,1,0,0,yes
40,69192,15,1,10,4,2,0,yes
40,64374,6,0,5,1,0,1,no
54,85508,9,1,8,3,0,0,yes
54,85793,6,0,5,2,0,1,no
50,83012,14,1,7,3,1,1,yes
50,81869,11,0,5,2,0,1,no
35,54091,6,0,4,1,0,0,no
35,61862,12,1,9,3,1,2,yes
63,110512,18,1,7,4,0,1,no
63,116812,16,3,10,3,3,0,yes
41,74352,14,1,9,5,2,2,yes
41,63541,7,0,2,1,0,0,no
39,60547,6,0,5,1,0,2,no
39,66995,15,1,9,4,1,0,yes
44,77552,17,2,9,3,1,0,yes
44,72259,13,0,3,2,1,0,no
41,75244,15,3,11,2,2,1,yes
41,63699,6,0,3,2,0,0,no
34,62048,15,1,8,4,1,1,yes
34,52375,3,0,3,0,0,0,no
43,74890,20,4,11,6,1,0,yes
43,74580,11,1,6,0,0,2,no
39,71151,10,3,11,3,0,1,yes
39,59295,2,0,2,1,0,1,no
32,58101,10,4,11,2,0,2,yes
32,44658,0,0,2,1,0,1,no
29,39403,2,0,0,0,0,0,no
29,54792,8,3,11,3,1,2,yes
35,64692,9,4,11,2,2,1,yes
35,51864,2,0,3,3,0,1,no
51,93305,19,2,10,5,2,1,yes
51,89847,17,0,7,1,1,1,no
42,74338,17,3,10,2,0,1,yes
42,71182,11,0,3,2,1,0,no
35,59884,11,0,4,4,0,1,no
35,61931,11,1,8,1,1,1,yes
37,62722,17,2,8,2,1,1,yes
37,59896,11,0,6,2,0,2,no
43,71006,8,0,3,3,0,1,no
43,74466,16,1,8,2,1,1,yes
44,75131,15,2,10,5,1,1,yes
44,64556,5,0,3,1,0,0,no
62,108001,18,5,10,6,2,0,yes
62,100833,11,0,7,1,1,0,no
36,51521,2,0,3,1,0,1,no
36,60962,15,1,9,3,1,0,yes
52,90987,19,2,9,4,1,0,yes
52,83605,10,0,5,1,1,0,no
30,47861,6,0,3,0,0,0,no
30,55589,15,1,10,3,1,1,yes
35,64491,20,1,9,4,1,0,yes
35,51547,5,0,1,0,0,1,no
39,70873,13,3,11,4,1,0,yes
39,58090,4,0,2,1,0,0,no
33,57789,13,2,10,3,1,1,yes
33,45554,1,0,1,1,0,0,no
52,88427,18,2,8,4,0,0,yes
52,87194,8,1,7,2,1,1,no
50,82371,8,3,10,1,1,1,yes
50,78080,6,0,3,4,0,0,no
31,58283,15,4,11,3,2,1,yes
31,45077,4,0,1,0,0,0,no
38,69687,9,2,10,2,1,1,yes
38,58703,6,0,3,1,0,0,no
32,47669,1,0,2,0,0,0,no
32,59495,13,3,11,4,1,1,yes
46,75310,5,0,3,1,1,1,no
46,88410,19,4,11,5,2,0,yes
43,75509,14,2,10,4,1,1,yes
43,64466,3,0,2,0,0,0,no
40,60102,4,0,2,3,0,0,no
40,65466,4,1,7,1,0,0,yes
49,86340,24,5,11,4,0,0,yes
49,76982,11,0,2,2,1,0,no
32,59153,8,3,11,3,2,1,yes
32,47338,9,0,0,0,0,0,no
32,60713,22,1,9,1,1,1,yes
32,46974,4,0,3,2,0,0,no
54,96464,29,6,9,1,3,0,no
54,90104,14,1,8,4,0,0,yes
36,67217,20,2,9,4,1,0,yes
36,53541,9,0,1,0,0,0,no
58,95481,12,1,7,2,1,0,no
58,100718,17,3,10,4,3,0,yes
29,50845,13,2,9,3,1,0,yes
29,40782,6,0,0,0,0,0,no
33,58186,11,3,11,3,1,0,yes
33,49182,5,0,2,0,0,0,no
28,45705,4,0,6,0,0,0,no
28,52083,13,2,9,3,1,1,yes
40,68155,16,0,4,0,0,0,no
40,71299,10,2,9,4,1,0,yes
35,50075,3,0,0,1,0,0,no
35,61450,10,1,9,2,2,0,yes
35,52536,3,0,2,0,0,0,no
35,63735,21,1,8,4,1,0,yes
45,83883,24,2,9,5,1,0,yes
45,72414,10,0,4,0,1,0,no
63,111042,17,2,8,3,2,0,yes
63,114895,19,5,9,3,2,0,no
28,54839,23,1,9,2,1,1,yes
28,41400,11,0,1,0,0,0,no
44,70540,6,0,6,0,1,0,no
44,75968,15,1,9,6,0,0,yes
48,85645,10,5,11,3,2,1,yes
48,74845,2,0,4,2,0,0,no
46,81610,12,3,11,4,3,0,yes
46,70790,8,0,4,1,0,0,no
39,60841,8,0,3,1,0,0,no
39,71553,11,3,11,1,1,0,yes
34,53090,10,0,4,2,0,0,no
34,59939,11,3,11,2,1,0,yes
22,43043,11,3,11,2,0,1,yes
22,29786,4,0,0,0,0,0,no
57,101060,16,4,11,4,1,1,yes
57,96321,16,0,5,2,2,0,no
41,67544,9,0,5,3,1,0,no
41,69126,12,1,7,2,0,1,yes
35,65029,12,3,11,3,1,1,yes
35,52722,2,0,3,1,0,0,no
42,71189,11,0,6,0,0,0,no
42,77897,22,3,9,6,3,0,yes
41,74902,8,4,11,4,1,0,yes
41,63144,4,0,2,0,1,0,no
40,72152,14,1,9,4,2,0,yes
40,68405,10,0,3,1,0,0,no
50,81498,8,0,3,1,1,0,no
50,92684,13,5,11,3,2,0,yes
32,58439,11,2,10,2,2,0,yes
32,49296,5,0,3,1,0,0,no
35,53752,8,0,2,0,0,0,no
35,68792,20,1,9,4,1,1,yes
32,57888,18,1,9,2,1,0,yes
32,47945,10,0,3,2,0,0,no
29,46825,5,0,3,0,1,0,no
29,50979,13,1,8,3,0,1,yes
53,94981,10,4,10,5,1,0,yes
53,87830,7,0,4,1,0,0,no
51,90513,21,7,11,4,1,0,yes
51,86585,16,0,3,2,2,0,no
31,44400,2,0,2,1,0,0,no
31,61120,15,2,10,1,1,0,yes
24,44749,18,2,9,2,0,1,yes
24,35411,6,0,1,0,0,0,no
47,81845,21,1,8,1,0,0,yes
47,80230,12,1,7,4,2,0,no
33,47887,2,0,1,0,0,0,no
33,60024,14,2,10,4,1,0,yes
36,67155,12,2,10,3,1,0,yes
36,55907,1,0,3,1,0,0,no
50,86819,11,1,10,0,1,1,yes
50,88881,16,4,9,5,2,0,no
34,62782,16,2,9,3,1,0,yes
34,48326,6,0,0,1,0,0,no
36,58630,18,0,3,2,0,0,no
36,67471,21,3,10,2,2,1,yes
37,59312,6,1,6,0,0,0,no
37,69386,20,3,10,4,1,1,yes
34,55017,13,0,3,1,1,0,no
34,63081,26,2,9,2,0,1,yes
47,74442,4,0,2,3,1,0,no
47,91638,10,4,11,2,1,1,yes
47,81665,6,1,7,2,2,0,no
47,81320,10,3,9,3,0,1,yes
23,33800,6,0,1,0,0,0,no
23,44050,16,2,10,2,1,1,yes
31,58931,18,3,11,3,1,1,yes
31,47775,13,0,3,0,0,0,no
47,76444,12,1,8,3,1,0,yes
47,74425,5,1,8,2,1,0,no
33,56704,12,3,11,3,1,0,yes
33,46345,2,0,1,1,0,0,no
57,96453,10,6,11,4,1,0,yes
57,93621,15,1,5,2,1,0,no
30,41171,3,0,0,2,0,0,no
30,58190,20,2,10,1,1,0,yes
40,75144,19,5,11,3,2,0,yes
40,64544,5,0,4,1,0,0,no
71,116723,16,4,9,2,2,0,no
71,126171,24,4,11,4,2,1,yes
37,60314,12,1,9,2,0,0,yes
37,54764,6,0,2,2,0,0,no
52,84038,15,0,4,0,0,0,no
52,97121,22,3,10,4,3,0,yes
45,75055,18,1,5,2,0,0,no
45,80679,18,3,9,4,3,1,yes
29,40254,4,0,1,0,0,0,no
29,52276,14,2,10,3,1,0,yes
34,54033,5,0,2,0,0,0,no
34,63584,12,3,11,4,2,0,yes
32,58715,10,2,10,3,1,0,yes
32,44941,1,0,0,0,0,0,no
34,49973,3,0,2,0,0,0,no
34,62907,13,1,10,3,1,0,yes
35,61961,11,2,9,1,1,0,yes
35,54590,5,0,3,3,0,0,no
39,55467,3,0,0,1,0,0,no
39,72082,14,3,11,2,2,0,yes
36,54303,4,0,2,2,1,0,no
36,65370,13,3,11,0,0,1,yes
40,63091,10,0,4,0,0,0,no
40,70797,18,4,10,0,2,0,yes
42,73634,13,4,11,1,1,1,yes
42,67331,4,1,5,3,1,0,no
34,55364,10,1,5,3,0,1,no
34,62511,11,2,10,1,2,0,yes
26,34528,2,0,1,0,0,0,no
26,46203,14,1,9,2,1,1,yes
31,57132,20,2,10,1,1,1,yes
31,43698,6,0,0,1,0,0,no
56,93501,11,0,5,1,2,0,no
56,93519,8,7,11,5,3,1,yes
48,79593,8,1,7,2,1,1,yes
48,83630,21,7,9,0,2,0,no
46,82864,15,3,10,4,1,0,yes
46,74437,2,0,5,1,1,0,no
31,48435,9,0,1,1,0,0,no
31,60360,15,1,9,2,1,0,yes
34,58772,8,1,8,4,0,0,yes
34,49715,2,0,1,0,0,1,no
40,59977,0,0,1,0,0,0,no
40,73750,13,5,11,3,2,0,yes
39,67161,12,2,6,3,1,1,no
39,71869,16,3,7,2,1,0,yes
41,73564,8,3,11,2,2,1,yes
41,65519,11,0,4,4,0,0,no
29,39198,0,0,1,0,0,0,no
29,55024,12,1,10,3,1,1,yes
30,51994,9,1,7,3,1,0,yes
30,45086,3,0,1,0,0,1,no
47,81662,14,5,10,2,1,1,yes
47,82199,11,0,6,1,1,0,no
42,74043,16,1,8,3,2,0,yes
42,67392,6,0,6,1,0,1,no
47,79581,14,1,5,2,0,1,no
47,90445,19,4,11,3,2,0,yes
37,67187,13,3,9,3,2,0,yes
37,54838,6,0,1,1,0,1,no
33,50541,5,0,1,0,0,0,no
33,62463,13,2,10,3,2,0,yes
32,60266,15,2,10,2,1,1,yes
32,48515,6,0,1,1,0,0,no
48,88077,17,2,10,1,2,1,yes
48,77606,3,0,2,4,0,0,no
46,76966,15,3,7,1,1,0,no
46,88301,27,1,9,3,2,1,yes
40,73925,17,2,10,4,1,1,yes
40,65362,10,0,2,0,0,0,no
29,43290,1,0,3,0,0,0,no
29,52898,14,2,10,3,1,1,yes
33,48379,5,0,1,1,0,0,no
33,62084,14,2,10,2,1,1,yes
35,63285,19,3,11,2,0,1,yes
35,56113,7,0,3,0,1,0,no
37,68336,16,1,11,3,1,1,yes
37,59786,9,0,4,1,0,0,no
36,56938,5,1,6,0,0,1,no
36,63992,10,1,9,4,2,0,yes
32,47815,6,0,1,0,0,0,no
32,59347,15,2,10,3,1,1,yes
27,37519,2,0,1,0,0,0,no
27,53639,18,3,11,1,1,1,yes
54,98239,16,2,10,1,2,0,yes
54,91924,10,4,9,5,1,1,no
46,82431,16,5,11,4,1,0,yes
46,76275,7,0,5,2,1,1,no
37,62441,10,0,4,1,0,1,no
37,66247,14,1,9,1,1,0,yes
37,58754,8,0,2,1,0,0,no
37,73606,21,2,10,2,1,0,yes
44,70490,10,0,5,3,0,1,no
44,81923,12,3,11,2,3,0,yes
31,56776,11,4,11,3,1,1,yes
31,44873,4,0,2,0,0,0,no
27,51015,12,1,10,1,1,1,yes
27,37916,3,0,0,1,0,0,no
24,35948,1,0,3,0,0,0,no
24,46853,16,1,8,3,1,0,yes
31,54085,12,2,10,3,1,0,yes
31,46150,4,0,2,1,0,0,no
40,71115,18,2,9,0,0,0,yes
40,61564,7,0,1,4,1,0,no
50,85591,12,1,7,2,1,1,yes
50,83677,9,1,6,3,1,0,no
35,62801,14,1,9,3,1,0,yes
35,50897,4,0,1,1,0,0,no
32,50418,11,0,3,0,0,0,no
32,60253,19,4,11,3,1,1,yes
33,61879,19,1,10,2,0,1,yes
33,55641,15,0,2,1,1,0,no
50,96414,13,3,11,4,2,0,yes
50,79827,3,0,0,0,0,0,no
34,50406,6,0,1,0,0,0,no
34,65829,20,3,10,3,2,1,yes
40,65833,8,0,6,1,0,0,no
40,72900,18,2,10,2,2,1,yes
39,69216,21,4,11,3,1,0,yes
39,64137,10,0,3,2,1,1,no
39,62558,10,1,5,2,1,0,no
39,71266,19,1,8,2,2,1,yes
56,96924,24,2,7,3,2,0,no
56,97982,19,3,11,2,1,1,yes
55,99562,23,2,10,3,4,1,yes
55,94722,14,0,6,2,0,0,no
47,76509,15,0,3,2,0,0,no
47,90466,14,2,11,3,3,0,yes
45,81014,15,3,10,3,1,1,yes
45,69994,5,0,3,1,1,0,no
33,61354,17,2,10,2,1,1,yes
33,52559,5,0,5,2,0,0,no
42,71310,17,2,7,2,0,1,yes
42,68710,13,0,3,2,1,0,no
35,60002,18,0,5,0,0,1,no
35,67789,36,1,9,2,2,0,yes
34,61227,6,3,11,3,2,1,yes
34,48933,0,0,2,0,0,0,no
42,73046,13,0,7,2,1,0,no
42,77817,23,2,7,3,1,1,yes
45,74043,22,0,5,3,1,1,no
45,82139,19,2,9,2,1,0,yes
42,77662,11,1,9,3,2,0,yes
42,67692,9,0,4,2,0,1,no
27,36009,3,0,1,1,0,0,no
27,53229,15,3,11,1,1,1,yes
34,60654,8,2,11,3,1,0,yes
34,51236,8,0,2,1,0,0,no
37,68741,28,2,9,3,1,1,yes
37,60790,18,0,4,1,0,0,no
30,43579,6,0,2,2,0,1,no
30,55128,11,3,11,1,1,0,yes
37,66417,11,1,10,3,2,1,yes
37,55754,11,0,4,2,0,0,no
41,67102,6,2,8,3,0,0,no
41,73721,17,2,7,1,2,0,yes
31,63259,13,3,11,1,1,1,yes
31,46340,5,0,2,1,0,0,no
36,65735,4,3,10,2,2,1,yes
36,54845,7,0,1,1,0,0,no
42,79293,13,1,10,5,2,0,yes
42,67429,21,0,2,0,0,1,no
48,82777,23,3,10,2,3,0,yes
48,66992,10,0,3,3,0,0,no
25,36883,13,0,3,0,0,0,no
25,48373,19,3,11,2,1,0,yes
34,45098,7,0,3,1,0,0,no
34,57334,22,2,10,3,1,0,yes
48,80443,22,4,10,2,1,0,yes
48,77706,25,0,3,3,1,0,no
34,57572,19,4,10,4,1,0,yes
34,53199,17,0,3,0,1,0,no
26,37319,13,0,1,1,0,0,no
26,51851,29,1,9,1,1,0,yes
41,67801,23,4,11,2,2,0,yes
41,60567,13,0,4,3,0,0,no
42,72827,23,1,9,4,1,0,yes
42,57690,10,0,3,1,0,0,no
39,56022,13,0,2,2,0,0,no
39,68189,28,1,9,2,1,0,yes
25,44109,13,1,7,3,0,0,yes
25,30035,1,0,0,0,0,0,no
32,61099,31,1,9,3,1,0,yes
32,46657,15,0,3,0,0,0,no
32,40759,7,0,2,1,0,0,no
32,57251,19,1,9,3,1,0,yes
42,70254,32,0,6,1,1,0,no
42,75857,34,3,10,4,0,0,yes
24,45960,22,1,8,2,0,0,yes
24,31925,6,0,2,1,0,0,no
26,49920,24,1,9,2,1,0,yes
26,34424,11,0,1,0,0,0,no
32,41625,4,0,3,0,0,0,no
32,55680,18,2,10,4,2,0,yes
34,46502,9,0,1,1,0,0,no
34,64078,21,4,11,2,1,0,yes
25,29718,2,0,0,0,0,0,no
25,44474,18,1,7,2,0,0,yes
43,66361,16,0,4,0,2,0,no
43,76089,37,2,10,5,0,0,yes
23,42627,26,1,6,2,0,0,yes
23,29075,5,0,0,0,0,0,no
24,41280,17,1,8,2,1,0,yes
24,32295,8,0,2,0,0,0,no
33,46527,12,0,1,1,0,0,no
33,66076,22,3,11,2,2,0,yes
30,37966,6,0,3,0,0,0,no
30,57722,29,2,10,3,1,0,yes
42,59517,13,0,4,3,0,0,no
42,65217,28,1,8,2,0,0,yes
42,65439,23,1,9,2,0,0,yes
42,63907,14,0,4,3,1,0,no
32,57478,22,1,10,4,2,0,yes
32,45927,14,0,1,0,0,0,no
37,58485,22,1,9,2,1,0,yes
37,56770,19,0,4,3,0,0,no
43,74490,23,3,10,3,1,0,yes
43,60565,14,0,3,2,0,0,no
25,48153,17,2,10,3,1,0,yes
25,29518,3,0,0,0,0,0,no
54,88382,32,3,7,3,1,0,no
54,93037,28,3,10,4,2,0,yes
32,54244,27,2,9,4,1,0,yes
32,41482,8,0,3,0,0,0,no
31,58315,30,4,11,4,1,0,yes
31,42741,12,0,0,0,1,0,no
25,30283,1,0,1,0,0,0,no
25,44749,13,3,11,2,1,0,yes
35,47025,6,0,2,1,1,0,no
35,62449,26,2,9,3,0,0,yes
40,57666,13,0,3,4,0,0,no
40,66937,14,3,11,1,1,0,yes
43,73554,22,3,11,4,1,0,yes
43,63491,19,0,4,2,0,0,no
39,57638,7,0,6,1,1,0,no
39,67690,23,2,10,4,0,0,yes
28,47605,21,2,10,3,1,0,yes
28,33597,1,0,2,0,0,0,no
49,80299,21,3,11,4,2,0,yes
49,75102,19,0,4,1,1,0,no
33,46665,11,0,4,0,0,0,no
33,61022,25,3,11,3,2,0,yes
34,59007,19,2,9,2,0,0,yes
34,44917,4,0,0,1,0,0,no
29,41549,7,0,2,1,0,0,no
29,50540,18,1,7,2,1,0,yes
41,55661,11,0,2,1,0,0,no
41,65474,15,3,11,4,1,0,yes
35,50419,11,0,4,0,0,0,no
35,62982,21,1,9,4,1,0,yes
32,51256,18,1,8,3,0,0,yes
32,46531,7,0,1,1,2,0,no
25,49017,17,3,11,3,1,0,yes
25,29892,2,0,0,0,0,0,no
33,55154,20,1,9,4,1,0,yes
33,46569,13,0,3,0,0,0,no
28,54744,22,1,9,2,1,0,yes
28,34003,6,0,0,1,0,0,no
43,65504,19,1,8,2,0,0,yes
43,65024,13,0,7,3,1,0,no
28,49532,16,1,9,3,1,0,yes
28,32390,4,0,0,0,0,0,no
34,45556,4,0,3,0,0,0,no
34,59995,22,3,10,5,2,0,yes
28,35744,6,0,1,0,0,0,no
28,49699,18,2,10,3,1,0,yes
42,63625,22,0,4,2,0,0,no
42,72426,35,1,9,3,1,0,yes
43,70830,24,1,8,2,0,0,yes
43,60819,20,0,3,3,0,0,no
45,61816,8,0,3,0,0,0,no
45,69041,17,2,10,6,1,0,yes
48,79330,21,3,10,3,0,0,yes
48,71805,18,0,3,3,1,0,no
42,67749,18,1,8,3,1,0,yes
42,59665,9,0,4,2,0,0,no
39,66385,24,3,10,2,1,0,yes
39,59500,16,0,3,2,0,0,no
50,75218,15,3,9,2,1,0,no
50,80268,22,1,7,4,1,0,yes
29,38875,7,0,2,1,0,0,no
29,48734,16,3,11,2,1,0,yes
28,47517,18,2,10,3,1,0,yes
28,38583,10,0,2,0,0,0,no
44,68253,21,1,8,5,0,0,yes
44,65217,14,0,5,0,0,0,no
30,48652,17,3,10,2,0,0,yes
30,39465,9,0,1,2,0,0,no
42,63781,17,1,7,1,1,0,yes
42,61014,12,0,4,4,0,0,no
34,55226,13,1,10,4,1,0,yes
34,42036,2,0,2,0,0,0,no
32,43042,9,0,1,0,0,0,no
32,59759,28,2,11,3,1,0,yes
30,54144,19,1,9,2,1,0,yes
30,36867,4,0,2,1,0,0,no
28,36388,6,0,0,0,0,0,no
28,50604,19,2,10,3,1,0,yes
27,45519,17,2,10,3,0,0,yes
27,34693,8,0,1,0,0,0,no
31,53615,27,0,5,3,1,0,yes
31,41046,8,0,0,0,0,0,no
48,82522,29,2,10,4,1,0,yes
48,79359,32,0,4,1,1,0,no
27,43930,18,0,6,3,0,0,yes
27,32671,2,0,1,0,0,0,no
40,63455,22,0,3,2,2,0,no
40,68411,29,3,10,3,0,0,yes
41,69767,23,0,6,4,1,0,yes
41,55226,7,0,4,1,0,0,no
47,74101,22,1,8,4,0,0,no
47,78245,31,2,10,2,2,0,yes
35,61212,24,3,11,3,1,0,yes
35,51202,14,0,3,1,1,0,no
42,60367,10,0,4,1,0,0,no
42,74671,23,1,9,4,2,0,yes
36,58331,22,3,11,3,1,0,yes
36,46310,8,0,2,1,0,0,no
41,63179,17,1,8,4,2,0,yes
41,60271,14,0,6,1,0,0,no
41,69231,19,1,9,3,2,0,yes
41,55807,5,0,3,2,0,0,no
44,65296,14,0,5,4,0,0,no
44,71749,12,2,10,2,1,0,yes
33,45626,8,0,2,0,0,0,no
33,57577,27,2,11,4,1,0,yes
38,55032,10,0,4,1,0,0,no
38,69337,23,1,9,4,2,0,yes
32,41519,7,0,2,0,0,0,no
32,52220,13,1,7,3,1,0,yes
42,58229,8,0,4,2,0,0,no
42,75168,23,1,10,3,2,0,yes
52,85347,19,7,11,3,2,0,yes
52,81453,17,0,3,3,1,0,no
37,52594,11,0,3,1,0,0,no
37,66454,31,2,8,2,1,0,yes
24,30667,2,0,2,1,0,0,no
24,41274,13,1,8,2,1,0,yes
33,58502,19,2,9,2,1,0,yes
33,48996,10,0,3,1,0,0,no
36,51836,14,1,5,3,0,0,no
36,65770,27,2,10,1,2,0,yes
35,59094,15,4,11,3,2,0,yes
35,49119,9,0,3,1,0,0,no
42,66536,22,0,7,3,1,0,no
42,66013,16,1,8,1,1,0,yes
31,41313,10,0,3,0,0,0,no
31,55432,25,1,9,4,1,0,yes
29,54578,26,2,11,3,1,0,yes
29,40689,10,0,2,0,0,0,no
36,63002,18,2,10,3,1,0,yes
36,49505,9,0,1,1,0,0,no
56,77647,17,0,4,4,1,0,no
56,89249,23,1,10,3,1,0,yes
30,51251,22,3,11,2,1,0,yes
30,36555,5,0,0,0,0,0,no
36,49385,13,0,3,2,0,0,no
36,62597,23,1,9,2,2,0,yes
37,64747,18,3,10,2,2,0,yes
37,50215,7,0,2,2,0,0,no
44,76329,26,1,9,3,2,0,yes
44,62032,10,0,3,1,0,0,no
33,56286,18,3,11,2,1,0,yes
33,42862,6,0,0,0,0,0,no
33,57345,27,2,10,3,1,0,yes
33,44837,4,0,3,1,0,0,no
38,63364,15,4,11,2,2,0,yes
38,52895,12,0,2,2,0,0,no
40,65859,21,2,10,3,0,0,yes
40,63499,21,0,3,1,1,0,no
35,56585,20,1,9,3,2,0,yes
35,55035,14,0,6,1,0,0,no
41,69745,25,2,10,2,2,0,yes
41,55447,9,0,2,2,0,0,no
32,39942,1,0,0,0,0,0,no
32,56681,16,3,11,3,1,0,yes
48,80218,14,3,11,2,2,0,yes
48,71743,9,1,7,3,0,0,no
45,78859,16,2,10,6,1,0,yes
45,60855,4,0,1,0,1,0,no
38,62164,17,1,10,3,1,0,yes
38,55093,9,0,2,1,0,0,no
44,75035,32,2,10,3,2,0,yes
44,73966,30,1,7,3,1,0,no
29,47455,17,1,8,3,1,0,yes
29,37537,5,0,1,0,0,0,no
34,54586,22,1,7,3,0,0,yes
34,50339,15,0,3,1,0,0,no
36,49704,8,0,2,1,0,0,no
36,62046,20,2,10,3,2,0,yes
38,51827,3,0,3,1,0,0,no
38,63601,11,2,10,3,2,0,yes
34,59185,20,2,10,5,2,0,yes
34,43729,4,0,3,0,0,0,no
42,64252,16,0,4,3,0,0,no
42,66000,20,3,11,3,2,0,yes
29,51147,17,3,11,1,1,0,yes
29,37378,4,0,2,1,0,0,no
32,53512,12,2,10,2,1,0,yes
32,46434,5,0,2,1,0,0,no
57,92252,19,3,11,3,2,0,yes
57,87450,20,3,7,4,2,0,no
35,49363,13,0,1,0,0,0,no
35,64696,24,2,11,3,1,0,yes
33,42468,1,0,1,1,0,0,no
33,51617,12,2,10,2,1,0,yes
46,68144,19,1,5,1,0,0,no
46,79024,26,2,10,5,2,0,yes
33,49007,16,0,1,0,0,0,no
33,61584,29,4,11,4,1,0,yes
34,59657,21,2,10,4,1,0,yes
34,46439,8,0,3,0,0,0,no
29,38790,5,0,1,0,0,0,no
29,52107,15,3,11,2,1,0,yes
35,60300,11,2,10,4,1,0,yes
35,46898,5,0,2,0,0,0,no
25,43052,14,2,9,2,1,0,yes
25,33323,4,0,4,0,0,0,no
30,52643,17,1,9,3,1,0,yes
30,43091,11,0,2,0,0,0,no
29,51252,21,2,10,3,1,0,yes
29,39342,10,0,2,0,0,0,no
35,50673,10,0,3,3,0,0,no
35,60649,18,1,10,1,1,0,yes
46,73926,11,3,11,4,1,0,yes
46,64755,8,0,2,1,1,0,no
32,40510,3,0,2,0,0,0,no
32,54978,16,1,8,2,1,0,yes
33,46670,4,0,2,0,0,0,no
33,55382,13,1,7,5,2,0,yes
40,55683,8,0,3,2,0,0,no
40,66957,13,1,8,1,1,0,yes
27,46203,16,2,10,3,1,0,yes
27,33593,3,0,2,0,0,0,no
39,57583,14,0,3,1,0,0,no
39,61576,17,2,9,4,2,0,yes
44,74828,24,1,9,3,1,0,yes
44,67082,20,0,4,3,0,0,no
49,78544,19,0,4,0,1,0,no
49,85466,25,5,11,6,1,0,yes
41,75428,27,2,10,3,2,0,yes
41,60610,10,0,4,2,0,0,no
45,74898,15,3,10,3,2,0,yes
45,67765,8,0,5,2,0,0,no
41,74302,28,2,9,3,2,0,yes
41,62716,14,0,5,2,0,0,no
38,65425,20,3,10,2,1,0,yes
38,52501,10,0,3,2,0,0,no
48,81402,25,3,11,2,2,0,yes
48,71407,18,0,3,2,0,0,no
43,69667,18,1,9,4,0,0,yes
43,64476,16,0,2,0,1,0,no
35,62411,24,2,8,1,2,0,yes
35,55186,20,0,3,3,0,0,no
41,52661,8,0,2,1,0,0,no
41,69766,26,2,10,3,1,0,yes
31,61112,28,2,10,3,0,0,yes
31,40757,9,0,2,0,0,0,no
42,68134,20,0,4,1,1,0,no
42,70704,18,1,9,5,1,0,yes
38,65111,15,2,9,4,1,0,yes
38,52023,7,0,1,0,0,0,no
41,66761,21,4,11,3,2,0,yes
41,61750,12,0,4,2,0,0,no
34,57997,16,2,10,2,1,0,yes
34,46485,5,0,1,2,0,0,no
39,65412,13,1,9,3,0,0,yes
39,64446,14,1,5,1,1,0,no
44,69563,5,0,3,4,1,2,no
44,80746,18,3,10,2,2,0,yes
36,63955,11,1,9,4,1,1,yes
36,53396,6,0,1,0,0,0,no
39,63258,15,0,2,0,0,0,no
39,74936,22,1,9,3,2,0,yes
42,69397,16,1,7,1,1,0,no
42,76986,18,1,7,4,1,0,yes
26,43764,17,1,8,1,0,1,yes
26,40484,8,0,2,1,0,1,no
36,66140,13,3,11,3,1,1,yes
36,49753,4,0,1,1,0,0,no
36,55319,4,0,3,0,0,0,no
36,61663,15,2,8,4,0,0,yes
30,56330,11,2,10,2,1,1,yes
30,41497,2,0,1,0,0,0,no
45,70795,4,0,3,1,0,0,no
45,83694,9,3,11,3,1,0,yes
42,82815,18,2,10,4,1,0,yes
42,67273,10,0,3,1,0,0,no
25,35980,5,0,1,0,0,0,no
25,43822,15,1,9,1,1,1,yes
34,59858,12,1,9,4,1,0,yes
34,48063,1,0,1,0,0,0,no
31,60080,21,3,11,2,0,0,yes
31,47192,10,0,1,0,0,0,no
43,72611,16,1,7,1,0,0,no
43,79785,18,4,10,4,2,1,yes
31,45415,3,0,1,0,0,0,no
31,55209,11,3,11,2,0,1,yes
41,76343,17,3,11,3,1,1,yes
41,63681,8,0,0,0,0,0,no
45,82178,13,1,9,1,1,0,yes
45,80767,22,3,8,4,1,2,no
33,50549,9,0,4,1,0,1,no
33,62143,15,2,10,2,1,0,yes
34,59756,8,3,11,3,1,0,yes
